epoch,loss,mae,val_loss,val_mae
28,1.7911763191223145,1.7911763191223145,2.013949394226074,2.013949394226074
29,1.7899627685546875,1.7899627685546875,2.0092954635620117,2.0092954635620117
30,1.7889524698257446,1.7889524698257446,2.0092499256134033,2.0092499256134033
31,1.7878239154815674,1.7878239154815674,2.0069782733917236,2.0069782733917236
32,1.7860966920852661,1.7860966920852661,2.0077109336853027,2.0077109336853027
33,1.7853337526321411,1.7853337526321411,2.006361246109009,2.006361246109009
34,1.7844444513320923,1.7844444513320923,2.0046615600585938,2.0046615600585938
35,1.7828341722488403,1.7828341722488403,2.003161907196045,2.003161907196045
36,1.781665325164795,1.781665325164795,2.0032198429107666,2.0032198429107666
37,1.7799720764160156,1.7799720764160156,2.0023131370544434,2.0023131370544434
38,1.779427409172058,1.779427409172058,2.0004141330718994,2.0004141330718994
39,1.7783576250076294,1.7783576250076294,1.997452735900879,1.997452735900879
40,1.776162028312683,1.776162028312683,1.9985580444335938,1.9985580444335938
41,1.7752267122268677,1.7752267122268677,1.996488332748413,1.996488332748413
42,1.7739180326461792,1.7739180326461792,1.9969873428344727,1.9969873428344727
43,1.7722941637039185,1.7722941637039185,1.9948464632034302,1.9948464632034302
44,1.7713278532028198,1.7713278532028198,1.9922168254852295,1.9922168254852295
45,1.7700510025024414,1.7700510025024414,1.9907304048538208,1.9907304048538208
46,1.768550992012024,1.768550992012024,1.9912532567977905,1.9912532567977905
47,1.7676947116851807,1.7676947116851807,1.9900585412979126,1.9900585412979126
48,1.7663500308990479,1.7663500308990479,1.9918732643127441,1.9918732643127441
49,1.7659199237823486,1.7659199237823486,1.9884347915649414,1.9884347915649414
50,1.7635135650634766,1.7635135650634766,1.9849247932434082,1.9849247932434082
51,1.7628324031829834,1.7628324031829834,1.9845315217971802,1.9845315217971802
52,1.7621243000030518,1.7621243000030518,1.982653260231018,1.982653260231018
53,1.7608752250671387,1.7608752250671387,1.9821292161941528,1.9821292161941528
54,1.759669303894043,1.759669303894043,1.9801836013793945,1.9801836013793945
55,1.7589211463928223,1.7589211463928223,1.9804471731185913,1.9804471731185913
56,1.7576406002044678,1.7576406002044678,1.980544924736023,1.980544924736023
57,1.7571128606796265,1.7571128606796265,1.9800422191619873,1.9800422191619873
58,1.756269097328186,1.756269097328186,1.977993130683899,1.977993130683899
59,1.754868745803833,1.754868745803833,1.9755595922470093,1.9755595922470093
60,1.7546019554138184,1.7546019554138184,1.9754573106765747,1.9754573106765747
61,1.7533066272735596,1.7533066272735596,1.9728978872299194,1.9728978872299194
62,1.7524902820587158,1.7524902820587158,1.973738193511963,1.973738193511963
63,1.7523894309997559,1.7523894309997559,1.971339464187622,1.971339464187622
64,1.7513816356658936,1.7513816356658936,1.9718611240386963,1.9718611240386963
65,1.7509058713912964,1.7509058713912964,1.9728026390075684,1.9728026390075684
66,1.75088369846344,1.75088369846344,1.970613956451416,1.970613956451416
67,1.7499301433563232,1.7499301433563232,1.9697264432907104,1.9697264432907104
68,1.750079870223999,1.750079870223999,1.9689587354660034,1.9689587354660034
69,1.7489510774612427,1.7489510774612427,1.9680531024932861,1.9680531024932861
70,1.748456597328186,1.748456597328186,1.9688911437988281,1.9688911437988281
71,1.7484768629074097,1.7484768629074097,1.9675371646881104,1.9675371646881104
72,1.7483878135681152,1.7483878135681152,1.9666788578033447,1.9666788578033447
73,1.7478505373001099,1.7478505373001099,1.9675166606903076,1.9675166606903076
74,1.7475508451461792,1.7475508451461792,1.9685529470443726,1.9685529470443726
75,1.7468860149383545,1.7468860149383545,1.9672760963439941,1.9672760963439941
76,1.7473382949829102,1.7473382949829102,1.9667457342147827,1.9667457342147827
77,1.7469608783721924,1.7469608783721924,1.967602014541626,1.967602014541626
78,1.7463971376419067,1.7463971376419067,1.964022159576416,1.964022159576416
79,1.7461148500442505,1.7461148500442505,1.963244915008545,1.963244915008545
80,1.7464661598205566,1.7464661598205566,1.9655187129974365,1.9655187129974365
81,1.7460639476776123,1.7460639476776123,1.963769555091858,1.963769555091858
82,1.7452448606491089,1.7452448606491089,1.9632632732391357,1.9632632732391357
83,1.7452255487442017,1.7452255487442017,1.9657434225082397,1.9657434225082397
84,1.7449859380722046,1.7449859380722046,1.9639718532562256,1.9639718532562256
85,1.7443729639053345,1.7443729639053345,1.964218020439148,1.964218020439148
86,1.7449535131454468,1.7449535131454468,1.964363694190979,1.964363694190979
87,1.7444512844085693,1.7444512844085693,1.962506651878357,1.962506651878357
88,1.7445793151855469,1.7445793151855469,1.9624598026275635,1.9624598026275635
89,1.744360327720642,1.744360327720642,1.961624026298523,1.961624026298523
90,1.7440602779388428,1.7440602779388428,1.9614771604537964,1.9614771604537964
91,1.7440295219421387,1.7440295219421387,1.9605733156204224,1.9605733156204224
92,1.7437611818313599,1.7437611818313599,1.9615095853805542,1.9615095853805542
93,1.7435729503631592,1.7435729503631592,1.9619885683059692,1.9619885683059692
94,1.7435871362686157,1.7435871362686157,1.9638947248458862,1.9638947248458862
95,1.7439863681793213,1.7439863681793213,1.960740566253662,1.960740566253662
96,1.7429689168930054,1.7429689168930054,1.9650602340698242,1.9650602340698242
97,1.7432969808578491,1.7432969808578491,1.961810827255249,1.961810827255249
98,1.7430946826934814,1.7430946826934814,1.9611849784851074,1.9611849784851074
99,1.7431021928787231,1.7431021928787231,1.9598677158355713,1.9598677158355713
100,1.7427890300750732,1.7427890300750732,1.9612932205200195,1.9612932205200195
101,1.7430963516235352,1.7430963516235352,1.9630228281021118,1.9630228281021118
102,1.7420161962509155,1.7420161962509155,1.9618380069732666,1.9618380069732666
103,1.7428191900253296,1.7428191900253296,1.9618412256240845,1.9618412256240845
104,1.7430399656295776,1.7430399656295776,1.96271812915802,1.96271812915802
105,1.7419015169143677,1.7419015169143677,1.960475206375122,1.960475206375122
106,1.7419769763946533,1.7419769763946533,1.961647629737854,1.961647629737854
107,1.7425215244293213,1.7425215244293213,1.9614417552947998,1.9614417552947998
108,1.7420384883880615,1.7420384883880615,1.9625366926193237,1.9625366926193237
109,1.741590976715088,1.741590976715088,1.9604055881500244,1.9604055881500244
110,1.7416467666625977,1.7416467666625977,1.9586889743804932,1.9586889743804932
111,1.7418450117111206,1.7418450117111206,1.9588727951049805,1.9588727951049805
112,1.7420653104782104,1.7420653104782104,1.9586095809936523,1.9586095809936523
113,1.7415754795074463,1.7415754795074463,1.9599312543869019,1.9599312543869019
114,1.7414294481277466,1.7414294481277466,1.9604687690734863,1.9604687690734863
115,1.7413387298583984,1.7413387298583984,1.9590349197387695,1.9590349197387695
116,1.7411614656448364,1.7411614656448364,1.959060549736023,1.959060549736023
117,1.7408136129379272,1.7408136129379272,1.9602593183517456,1.9602593183517456
118,1.7406402826309204,1.7406402826309204,1.9589810371398926,1.9589810371398926
119,1.7412314414978027,1.7412314414978027,1.9591703414916992,1.9591703414916992
120,1.7405145168304443,1.7405145168304443,1.9597225189208984,1.9597225189208984
121,1.7403777837753296,1.7403777837753296,1.9592796564102173,1.9592796564102173
122,1.7403732538223267,1.7403732538223267,1.9583617448806763,1.9583617448806763
123,1.7401398420333862,1.7401398420333862,1.9582089185714722,1.9582089185714722
124,1.7401896715164185,1.7401896715164185,1.9584741592407227,1.9584741592407227
125,1.740159273147583,1.740159273147583,1.9584813117980957,1.9584813117980957
126,1.7413158416748047,1.7413158416748047,1.9606995582580566,1.9606995582580566
127,1.739723801612854,1.739723801612854,1.957302212715149,1.957302212715149
128,1.7413746118545532,1.7413746118545532,1.9594868421554565,1.9594868421554565
129,1.7403652667999268,1.7403652667999268,1.9559093713760376,1.9559093713760376
130,1.7405946254730225,1.7405946254730225,1.9580707550048828,1.9580707550048828
131,1.7397346496582031,1.7397346496582031,1.9582499265670776,1.9582499265670776
132,1.739434838294983,1.739434838294983,1.9574450254440308,1.9574450254440308
133,1.7395294904708862,1.7395294904708862,1.957736849784851,1.957736849784851
134,1.7400726079940796,1.7400726079940796,1.9586234092712402,1.9586234092712402
135,1.7392328977584839,1.7392328977584839,1.9590511322021484,1.9590511322021484
136,1.739489197731018,1.739489197731018,1.9570423364639282,1.9570423364639282
137,1.7398006916046143,1.7398006916046143,1.9574589729309082,1.9574589729309082
138,1.7392194271087646,1.7392194271087646,1.9584795236587524,1.9584795236587524
139,1.7387572526931763,1.7387572526931763,1.9581234455108643,1.9581234455108643
140,1.7390466928482056,1.7390466928482056,1.9585397243499756,1.9585397243499756
141,1.7392315864562988,1.7392315864562988,1.9575817584991455,1.9575817584991455
142,1.738816261291504,1.738816261291504,1.9577209949493408,1.9577209949493408
143,1.739044427871704,1.739044427871704,1.9574881792068481,1.9574881792068481
144,1.738559603691101,1.738559603691101,1.9559231996536255,1.9559231996536255
145,1.7390797138214111,1.7390797138214111,1.9572067260742188,1.9572067260742188
146,1.7383546829223633,1.7383546829223633,1.9582195281982422,1.9582195281982422
147,1.7384380102157593,1.7384380102157593,1.958636999130249,1.958636999130249
148,1.7383111715316772,1.7383111715316772,1.9579280614852905,1.9579280614852905
149,1.7384562492370605,1.7384562492370605,1.958115577697754,1.958115577697754
150,1.7384419441223145,1.7384419441223145,1.9568616151809692,1.9568616151809692
151,1.738677978515625,1.738677978515625,1.9565328359603882,1.9565328359603882
152,1.7383840084075928,1.7383840084075928,1.9567371606826782,1.9567371606826782
153,1.737968921661377,1.737968921661377,1.9566582441329956,1.9566582441329956
154,1.7382686138153076,1.7382686138153076,1.9569761753082275,1.9569761753082275
155,1.7376874685287476,1.7376874685287476,1.956283450126648,1.956283450126648
156,1.7375214099884033,1.7375214099884033,1.9560010433197021,1.9560010433197021
157,1.7378126382827759,1.7378126382827759,1.9564391374588013,1.9564391374588013
158,1.7380931377410889,1.7380931377410889,1.9580684900283813,1.9580684900283813
159,1.7377309799194336,1.7377309799194336,1.9557616710662842,1.9557616710662842
160,1.737135887145996,1.737135887145996,1.9577629566192627,1.9577629566192627
161,1.737247109413147,1.737247109413147,1.9583033323287964,1.9583033323287964
162,1.7377619743347168,1.7377619743347168,1.9569151401519775,1.9569151401519775
163,1.7371093034744263,1.7371093034744263,1.9550387859344482,1.9550387859344482
164,1.7382198572158813,1.7382198572158813,1.9565107822418213,1.9565107822418213
165,1.737636923789978,1.737636923789978,1.9553842544555664,1.9553842544555664
166,1.7373461723327637,1.7373461723327637,1.9542908668518066,1.9542908668518066
167,1.7365975379943848,1.7365975379943848,1.9547808170318604,1.9547808170318604
168,1.7370493412017822,1.7370493412017822,1.954648494720459,1.954648494720459
169,1.736901044845581,1.736901044845581,1.9568440914154053,1.9568440914154053
170,1.7376585006713867,1.7376585006713867,1.955263614654541,1.955263614654541
171,1.7370103597640991,1.7370103597640991,1.955596923828125,1.955596923828125
172,1.7365326881408691,1.7365326881408691,1.9574146270751953,1.9574146270751953
173,1.7367253303527832,1.7367253303527832,1.955542802810669,1.955542802810669
174,1.736533761024475,1.736533761024475,1.9557783603668213,1.9557783603668213
175,1.736374855041504,1.736374855041504,1.954353928565979,1.954353928565979
176,1.7371246814727783,1.7371246814727783,1.9553097486495972,1.9553097486495972
177,1.7363067865371704,1.7363067865371704,1.9560049772262573,1.9560049772262573
178,1.736704707145691,1.736704707145691,1.9540294408798218,1.9540294408798218
179,1.7362053394317627,1.7362053394317627,1.95554780960083,1.95554780960083
180,1.7361252307891846,1.7361252307891846,1.9548087120056152,1.9548087120056152
181,1.7362325191497803,1.7362325191497803,1.9545269012451172,1.9545269012451172
182,1.73562490940094,1.73562490940094,1.953587293624878,1.953587293624878
183,1.7357473373413086,1.7357473373413086,1.9538216590881348,1.9538216590881348
184,1.7355836629867554,1.7355836629867554,1.9547513723373413,1.9547513723373413
185,1.7361299991607666,1.7361299991607666,1.9559407234191895,1.9559407234191895
186,1.7354552745819092,1.7354552745819092,1.9544450044631958,1.9544450044631958
187,1.7349541187286377,1.7349541187286377,1.9557026624679565,1.9557026624679565
188,1.7363903522491455,1.7363903522491455,1.9531347751617432,1.9531347751617432
189,1.7354400157928467,1.7354400157928467,1.9540653228759766,1.9540653228759766
190,1.7351675033569336,1.7351675033569336,1.9534406661987305,1.9534406661987305
191,1.7362067699432373,1.7362067699432373,1.9551007747650146,1.9551007747650146
192,1.7347527742385864,1.7347527742385864,1.9526596069335938,1.9526596069335938
193,1.7354657649993896,1.7354657649993896,1.9547419548034668,1.9547419548034668
194,1.7350682020187378,1.7350682020187378,1.9540650844573975,1.9540650844573975
195,1.7343851327896118,1.7343851327896118,1.9531151056289673,1.9531151056289673
196,1.7346488237380981,1.7346488237380981,1.9529714584350586,1.9529714584350586
197,1.735455870628357,1.735455870628357,1.9559857845306396,1.9559857845306396
198,1.7348730564117432,1.7348730564117432,1.9534814357757568,1.9534814357757568
199,1.7347992658615112,1.7347992658615112,1.9553431272506714,1.9553431272506714
200,1.7343981266021729,1.7343981266021729,1.9536477327346802,1.9536477327346802
201,1.7343262434005737,1.7343262434005737,1.9533995389938354,1.9533995389938354
202,1.7341681718826294,1.7341681718826294,1.9548231363296509,1.9548231363296509
203,1.7341657876968384,1.7341657876968384,1.9524544477462769,1.9524544477462769
204,1.7346230745315552,1.7346230745315552,1.9512248039245605,1.9512248039245605
205,1.733618140220642,1.733618140220642,1.9519968032836914,1.9519968032836914
206,1.7333811521530151,1.7333811521530151,1.9523552656173706,1.9523552656173706
207,1.733528733253479,1.733528733253479,1.9516631364822388,1.9516631364822388
208,1.7334909439086914,1.7334909439086914,1.9512804746627808,1.9512804746627808
209,1.7334227561950684,1.7334227561950684,1.9517357349395752,1.9517357349395752
210,1.7332255840301514,1.7332255840301514,1.9533202648162842,1.9533202648162842
211,1.733506679534912,1.733506679534912,1.952340841293335,1.952340841293335
212,1.733447790145874,1.733447790145874,1.9513553380966187,1.9513553380966187
213,1.7331568002700806,1.7331568002700806,1.9525320529937744,1.9525320529937744
214,1.7330073118209839,1.7330073118209839,1.952181339263916,1.952181339263916
215,1.7328063249588013,1.7328063249588013,1.9527497291564941,1.9527497291564941
216,1.73333740234375,1.73333740234375,1.9528629779815674,1.9528629779815674
217,1.733193278312683,1.733193278312683,1.9509981870651245,1.9509981870651245
218,1.7330766916275024,1.7330766916275024,1.9520639181137085,1.9520639181137085
219,1.732757329940796,1.732757329940796,1.9510917663574219,1.9510917663574219
220,1.732825517654419,1.732825517654419,1.9502116441726685,1.9502116441726685
221,1.7323527336120605,1.7323527336120605,1.9519041776657104,1.9519041776657104
222,1.7326122522354126,1.7326122522354126,1.9522632360458374,1.9522632360458374
223,1.7320586442947388,1.7320586442947388,1.9516348838806152,1.9516348838806152
224,1.7325537204742432,1.7325537204742432,1.950142741203308,1.950142741203308
225,1.732156753540039,1.732156753540039,1.9511029720306396,1.9511029720306396
226,1.7322789430618286,1.7322789430618286,1.9486249685287476,1.9486249685287476
227,1.7319444417953491,1.7319444417953491,1.9507787227630615,1.9507787227630615
228,1.7321927547454834,1.7321927547454834,1.9501862525939941,1.9501862525939941
229,1.7313923835754395,1.7313923835754395,1.9502094984054565,1.9502094984054565
230,1.7319188117980957,1.7319188117980957,1.9498742818832397,1.9498742818832397
231,1.731650471687317,1.731650471687317,1.9505884647369385,1.9505884647369385
232,1.7316125631332397,1.7316125631332397,1.9511502981185913,1.9511502981185913
233,1.732690453529358,1.732690453529358,1.949824571609497,1.949824571609497
234,1.7320622205734253,1.7320622205734253,1.9491747617721558,1.9491747617721558
235,1.7312909364700317,1.7312909364700317,1.9483407735824585,1.9483407735824585
236,1.7310514450073242,1.7310514450073242,1.9497648477554321,1.9497648477554321
237,1.7312109470367432,1.7312109470367432,1.9497325420379639,1.9497325420379639
238,1.731642484664917,1.731642484664917,1.9491163492202759,1.9491163492202759
239,1.730446457862854,1.730446457862854,1.949044942855835,1.949044942855835
240,1.7305291891098022,1.7305291891098022,1.9483574628829956,1.9483574628829956
241,1.7306517362594604,1.7306517362594604,1.9503198862075806,1.9503198862075806
242,1.7310892343521118,1.7310892343521118,1.9485570192337036,1.9485570192337036
243,1.7308627367019653,1.7308627367019653,1.949449062347412,1.949449062347412
244,1.7299028635025024,1.7299028635025024,1.9484806060791016,1.9484806060791016
245,1.7312524318695068,1.7312524318695068,1.9502661228179932,1.9502661228179932
246,1.7306954860687256,1.7306954860687256,1.949414849281311,1.949414849281311
247,1.7299587726593018,1.7299587726593018,1.9481745958328247,1.9481745958328247
248,1.7299860715866089,1.7299860715866089,1.9469910860061646,1.9469910860061646
249,1.7296578884124756,1.7296578884124756,1.9522942304611206,1.9522942304611206
250,1.7301738262176514,1.7301738262176514,1.9499282836914062,1.9499282836914062
251,1.7296490669250488,1.7296490669250488,1.9486372470855713,1.9486372470855713
252,1.7301737070083618,1.7301737070083618,1.9474983215332031,1.9474983215332031
253,1.7291866540908813,1.7291866540908813,1.9475092887878418,1.9475092887878418
254,1.7291313409805298,1.7291313409805298,1.9476053714752197,1.9476053714752197
255,1.7292585372924805,1.7292585372924805,1.9472901821136475,1.9472901821136475
256,1.7290400266647339,1.7290400266647339,1.9475703239440918,1.9475703239440918
257,1.7291473150253296,1.7291473150253296,1.9462183713912964,1.9462183713912964
258,1.729434609413147,1.729434609413147,1.9474271535873413,1.9474271535873413
259,1.7287695407867432,1.7287695407867432,1.9474393129348755,1.9474393129348755
260,1.728510856628418,1.728510856628418,1.9478553533554077,1.9478553533554077
261,1.7287311553955078,1.7287311553955078,1.9481467008590698,1.9481467008590698
262,1.7289613485336304,1.7289613485336304,1.9490206241607666,1.9490206241607666
263,1.728467345237732,1.728467345237732,1.9472229480743408,1.9472229480743408
264,1.7284364700317383,1.7284364700317383,1.9484363794326782,1.9484363794326782
265,1.7284462451934814,1.7284462451934814,1.9468656778335571,1.9468656778335571
266,1.7285076379776,1.7285076379776,1.9459882974624634,1.9459882974624634
267,1.7289671897888184,1.7289671897888184,1.9466454982757568,1.9466454982757568
268,1.727043628692627,1.727043628692627,1.9481067657470703,1.9481067657470703
269,1.7276073694229126,1.7276073694229126,1.9469481706619263,1.9469481706619263
270,1.727651596069336,1.727651596069336,1.9467625617980957,1.9467625617980957
271,1.7278341054916382,1.7278341054916382,1.9466475248336792,1.9466475248336792
272,1.728095293045044,1.728095293045044,1.9450916051864624,1.9450916051864624
273,1.7270350456237793,1.7270350456237793,1.9475170373916626,1.9475170373916626
274,1.7280242443084717,1.7280242443084717,1.9448946714401245,1.9448946714401245
275,1.7272359132766724,1.7272359132766724,1.945529818534851,1.945529818534851
276,1.7271946668624878,1.7271946668624878,1.9477119445800781,1.9477119445800781
277,1.727308988571167,1.727308988571167,1.945055365562439,1.945055365562439
278,1.7268555164337158,1.7268555164337158,1.9438512325286865,1.9438512325286865
279,1.7267229557037354,1.7267229557037354,1.943927526473999,1.943927526473999
280,1.7270698547363281,1.7270698547363281,1.9446711540222168,1.9446711540222168
281,1.7266989946365356,1.7266989946365356,1.9442750215530396,1.9442750215530396
282,1.726194977760315,1.726194977760315,1.9473730325698853,1.9473730325698853
283,1.7264412641525269,1.7264412641525269,1.9447451829910278,1.9447451829910278
284,1.7273085117340088,1.7273085117340088,1.9438432455062866,1.9438432455062866
285,1.726104974746704,1.726104974746704,1.945641279220581,1.945641279220581
286,1.7260615825653076,1.7260615825653076,1.9442462921142578,1.9442462921142578
287,1.7258986234664917,1.7258986234664917,1.9458223581314087,1.9458223581314087
288,1.7257591485977173,1.7257591485977173,1.9446862936019897,1.9446862936019897
289,1.7257124185562134,1.7257124185562134,1.9429444074630737,1.9429444074630737
290,1.726468563079834,1.726468563079834,1.9447335004806519,1.9447335004806519
291,1.726215124130249,1.726215124130249,1.9440892934799194,1.9440892934799194
292,1.7252833843231201,1.7252833843231201,1.943862795829773,1.943862795829773
293,1.7248245477676392,1.7248245477676392,1.9461523294448853,1.9461523294448853
294,1.7254643440246582,1.7254643440246582,1.943842887878418,1.943842887878418
295,1.725135326385498,1.725135326385498,1.9434716701507568,1.9434716701507568
296,1.7252445220947266,1.7252445220947266,1.9460045099258423,1.9460045099258423
297,1.7251578569412231,1.7251578569412231,1.9431366920471191,1.9431366920471191
298,1.7244515419006348,1.7244515419006348,1.943551778793335,1.943551778793335
299,1.724774956703186,1.724774956703186,1.9437248706817627,1.9437248706817627
300,1.7245614528656006,1.7245614528656006,1.9434367418289185,1.9434367418289185
301,1.7251741886138916,1.7251741886138916,1.9436182975769043,1.9436182975769043
302,1.7248506546020508,1.7248506546020508,1.9412813186645508,1.9412813186645508
303,1.7240546941757202,1.7240546941757202,1.9429048299789429,1.9429048299789429
304,1.7246345281600952,1.7246345281600952,1.9425688982009888,1.9425688982009888
305,1.72370445728302,1.72370445728302,1.9408503770828247,1.9408503770828247
306,1.7241673469543457,1.7241673469543457,1.9436613321304321,1.9436613321304321
307,1.724142074584961,1.724142074584961,1.9413224458694458,1.9413224458694458
308,1.7235907316207886,1.7235907316207886,1.9411039352416992,1.9411039352416992
309,1.7238892316818237,1.7238892316818237,1.941597580909729,1.941597580909729
310,1.7232166528701782,1.7232166528701782,1.9419629573822021,1.9419629573822021
311,1.7233927249908447,1.7233927249908447,1.942367672920227,1.942367672920227
312,1.7231214046478271,1.7231214046478271,1.9423868656158447,1.9423868656158447
313,1.7237119674682617,1.7237119674682617,1.9412966966629028,1.9412966966629028
314,1.7231812477111816,1.7231812477111816,1.941969394683838,1.941969394683838
315,1.7230174541473389,1.7230174541473389,1.9448888301849365,1.9448888301849365
316,1.7226091623306274,1.7226091623306274,1.9411929845809937,1.9411929845809937
317,1.7229931354522705,1.7229931354522705,1.9396320581436157,1.9396320581436157
318,1.7227137088775635,1.7227137088775635,1.941194772720337,1.941194772720337
319,1.7222164869308472,1.7222164869308472,1.9408459663391113,1.9408459663391113
320,1.7225821018218994,1.7225821018218994,1.9393795728683472,1.9393795728683472
321,1.722018837928772,1.722018837928772,1.9398571252822876,1.9398571252822876
322,1.7223052978515625,1.7223052978515625,1.9389054775238037,1.9389054775238037
323,1.7220550775527954,1.7220550775527954,1.9400219917297363,1.9400219917297363
324,1.7216635942459106,1.7216635942459106,1.940954566001892,1.940954566001892
325,1.7220966815948486,1.7220966815948486,1.9414482116699219,1.9414482116699219
326,1.7218852043151855,1.7218852043151855,1.9388023614883423,1.9388023614883423
327,1.7217532396316528,1.7217532396316528,1.9392796754837036,1.9392796754837036
328,1.7220737934112549,1.7220737934112549,1.9395593404769897,1.9395593404769897
329,1.721544861793518,1.721544861793518,1.9393986463546753,1.9393986463546753
330,1.7210837602615356,1.7210837602615356,1.9386523962020874,1.9386523962020874
331,1.72135329246521,1.72135329246521,1.9383310079574585,1.9383310079574585
332,1.720851182937622,1.720851182937622,1.939092993736267,1.939092993736267
333,1.7210019826889038,1.7210019826889038,1.9381442070007324,1.9381442070007324
334,1.7207159996032715,1.7207159996032715,1.9386892318725586,1.9386892318725586
335,1.7204502820968628,1.7204502820968628,1.9374703168869019,1.9374703168869019
336,1.7208967208862305,1.7208967208862305,1.9383621215820312,1.9383621215820312
337,1.7204736471176147,1.7204736471176147,1.9378632307052612,1.9378632307052612
338,1.7203741073608398,1.7203741073608398,1.936870813369751,1.936870813369751
339,1.7205876111984253,1.7205876111984253,1.9386396408081055,1.9386396408081055
340,1.7200853824615479,1.7200853824615479,1.940384030342102,1.940384030342102
341,1.720680832862854,1.720680832862854,1.9372344017028809,1.9372344017028809
342,1.7194974422454834,1.7194974422454834,1.9380019903182983,1.9380019903182983
343,1.7202342748641968,1.7202342748641968,1.938127875328064,1.938127875328064
344,1.7200357913970947,1.7200357913970947,1.9380040168762207,1.9380040168762207
345,1.7200090885162354,1.7200090885162354,1.9372541904449463,1.9372541904449463
346,1.7200400829315186,1.7200400829315186,1.9379159212112427,1.9379159212112427
347,1.7193633317947388,1.7193633317947388,1.9374027252197266,1.9374027252197266
348,1.7191916704177856,1.7191916704177856,1.9361417293548584,1.9361417293548584
349,1.7192394733428955,1.7192394733428955,1.9378471374511719,1.9378471374511719
350,1.7188856601715088,1.7188856601715088,1.9369348287582397,1.9369348287582397
351,1.7189457416534424,1.7189457416534424,1.9362722635269165,1.9362722635269165
352,1.7190953493118286,1.7190953493118286,1.9367512464523315,1.9367512464523315
353,1.7188363075256348,1.7188363075256348,1.9375805854797363,1.9375805854797363
354,1.71929931640625,1.71929931640625,1.935845971107483,1.935845971107483
355,1.7188904285430908,1.7188904285430908,1.9375044107437134,1.9375044107437134
356,1.7182811498641968,1.7182811498641968,1.9383488893508911,1.9383488893508911
357,1.718181848526001,1.718181848526001,1.9354455471038818,1.9354455471038818
358,1.7185721397399902,1.7185721397399902,1.934857964515686,1.934857964515686
359,1.717419981956482,1.717419981956482,1.9343066215515137,1.9343066215515137
360,1.7174623012542725,1.7174623012542725,1.9352967739105225,1.9352967739105225
361,1.718265175819397,1.718265175819397,1.9351065158843994,1.9351065158843994
362,1.7182047367095947,1.7182047367095947,1.933708906173706,1.933708906173706
363,1.7179882526397705,1.7179882526397705,1.9349504709243774,1.9349504709243774
364,1.7172672748565674,1.7172672748565674,1.9353138208389282,1.9353138208389282
365,1.7176417112350464,1.7176417112350464,1.9353512525558472,1.9353512525558472
366,1.7173675298690796,1.7173675298690796,1.9353437423706055,1.9353437423706055
367,1.717415452003479,1.717415452003479,1.9366247653961182,1.9366247653961182
368,1.7172538042068481,1.7172538042068481,1.9361743927001953,1.9361743927001953
369,1.716774821281433,1.716774821281433,1.935059905052185,1.935059905052185
370,1.7167553901672363,1.7167553901672363,1.9355863332748413,1.9355863332748413
371,1.7164392471313477,1.7164392471313477,1.9345635175704956,1.9345635175704956
372,1.7168225049972534,1.7168225049972534,1.93504798412323,1.93504798412323
373,1.7169461250305176,1.7169461250305176,1.9332584142684937,1.9332584142684937
374,1.7160714864730835,1.7160714864730835,1.9351322650909424,1.9351322650909424
